@id	@lat	@lon	name	historic	tourism	artwork
6245206187	41.9834418	21.4836098			apartment	
6245206188	42.0015843	21.4140984			apartment	
6245206189	42.0019098	21.4246877			apartment	
6245206190	42.0016166	21.3725079			apartment	
6245206191	41.9817350	21.4259656			apartment	
6245206192	41.9890186	21.4165143			apartment	
6245206193	41.9938020	21.4034838			apartment	
6245252385	41.9983385	21.4155764			apartment	
6245252386	41.9928348	21.3970607			apartment	
6245252387	41.9916498	21.4098673			apartment	
6245252388	41.9905127	21.4322715			apartment	
6245252389	41.9949664	21.4172348			apartment	
6245252485	42.0004626	21.3542051			apartment	
6245252486	42.0017567	21.4139174			apartment	
6245252487	41.9929055	21.3970058			apartment	
6245252489	42.0022503	21.3742559			apartment	
6245252585	42.0083810	21.3604909			apartment	
6245252586	41.9820544	21.4246189			apartment	
6245252587	41.9923179	21.4034135			apartment	
6245252588	42.0074031	21.3670064			apartment	
6245252589	41.9869655	21.4341983			apartment	
6245252590	42.0051245	21.3694266			apartment	
6245252591	42.0023864	21.3736863			apartment	
6245252592	42.0021378	21.3744489			apartment	
6264767586	41.9821609	21.4300268			apartment	
6274731589	42.0032961	21.3745367			apartment	
6322601286	42.0017328	21.3743241			apartment	
6322601287	41.9350451	21.5210097			apartment	
6322624885	42.0319744	21.3773867			apartment	
6331589685	41.9760996	21.4806928			apartment	
6331589985	41.9854828	21.4327772			apartment	
6337100523	41.8289715	21.9562049	Kanda - Geoglif Sv. Nikole	monument		
6346079353	41.7364901	22.1908332			information	
6347835886	41.9917796	21.4290298			apartment	
6347837785	41.9918212	21.4232814			apartment	
6347837885	42.0020073	21.3727550			apartment	
6347837985	42.0005490	21.4151446	Pro fit		apartment	
6347838085	42.0007120	21.4151771			apartment	
6348392216	41.7361643	22.2020987		memorial		
6348392225	41.7384620	22.1983434		memorial		
6348392226	41.7384601	22.1984235		memorial		
6348392227	41.7361778	22.2019610		memorial		
6348392228	41.7362745	22.2015065		memorial		
6348392229	41.7363007	22.2013440		memorial		
6349377665	41.7364635	22.1899861		monument		
6349394489	41.7363308	22.1912077			artwork	
6349721704	41.7213441	22.6569551	Споменик на Малешевскиот (Малешки) народноослободителен одред	memorial		
6355124130	41.1741883	20.6712235	EXCLUSIVE Apartments Struga		apartment	
6356568786	41.9862651	21.4553234			apartment	
6360095882	41.7363743	22.1918882			information	
6360097285	41.7364658	22.1921540			information	
6360106219	41.7375160	22.1953894			information	
6368397285	41.7193458	21.7682757	Zgrada		apartment	
6370375570	40.9578024	20.7807897	Grebnos RV Park and Camping		camp_site	
6370381412	41.0320740	20.8092216	Вила Тесла		guest_house	
6370384076	41.0995418	20.8171019	Casa Farmak		guest_house	
6370445971	41.1132292	20.7951271	Apartment Ain		guest_house	
6370460456	41.1137529	20.8002479	патот преку Галичица Инфо центар Охрид		information	
6373588886	41.7376389	22.1952601			information	
6373588887	41.7378788	22.1951026			information	
6373588888	41.7375070	22.1950377			information	
6383938189	41.9834761	21.4189982			hotel	
6383938190	41.9789357	21.4297753			apartment	
6386335237	41.9639090	21.3820452	Видиковец		viewpoint	
6393030286	41.1181085	20.7997644	Montenegrin Inn		hotel	
6396816485	41.9955310	21.4212188			apartment	
6396816486	42.0147369	21.4575645			apartment	
6396816585	42.0136812	21.4574917			apartment	
6396816586	41.9964119	21.4265206			apartment	
6396816587	41.9975264	21.4286585			apartment	
6412565785	41.9829552	21.4424301			apartment	
6418857588	41.0043725	20.9282003	Кале	archaeological_site		
6431653385	42.0043451	21.4681223			apartment	
6431653585	42.0632357	21.4509589			apartment	
6432903793	41.1118273	20.8056413			guest_house	
6452647279	41.3662019	22.8995378			viewpoint	
6452648289	41.3670564	22.8986540			picnic_site	
6452648302	41.3693210	22.8997564			information	
6452648308	41.3789259	22.8697693			picnic_site	
6452648310	41.3696702	22.8072283			picnic_site	
6470124865	41.1237285	20.7887576	TA&TI		guest_house	
6470210057	41.1213876	20.8007499	Вила Арсови		guest_house	
6471416045	41.9856377	22.5905605	Калата	archaeological_site		
6476428186	41.9713744	21.4418796			apartment	
6476428286	42.0274282	21.4493435			apartment	
6476428288	41.9993596	21.4264490			apartment	
6476468285	41.9818139	21.4324861			apartment	
6482621186	41.9693726	21.4443431			apartment	
6495336185	41.0966638	20.8182575			viewpoint	
6514898286	41.9903017	21.4159932			hostel	
6521893185	41.7783028	20.8658030	Panorama		hotel	
6525705885	41.1112594	20.7940120			viewpoint	
6533553588	41.9889989	21.4381553			apartment	
6533553589	41.9988126	21.3992078			apartment	
6533553590	42.0271764	21.3830558			apartment	
6533553591	41.9774655	21.4359073			apartment	
6533553592	41.9775086	21.4354252			apartment	
6533557985	41.9878774	21.4342167			apartment	
6533557986	41.9845994	21.4226885			apartment	
6533558085	41.9846214	21.4211272			apartment	
6533558185	41.9772665	21.4357389	Villa Eleni		apartment	
6535106716	41.6952366	21.6281720	Бањичко Кале	archaeological_site		
6535291386	41.4020926	22.2463863	Rock camp		camp_site	
6542156485	42.0004033	21.3896169			apartment	
6542156486	42.0077224	21.3592607			apartment	
6549925339	40.9536539	21.0720023	Coca Beach Bar		camp_site	
6551383461	41.0911248	20.8003779	Camperstop KJ Divono		caravan_site	
6551503709	41.5784668	21.9447499	Hotel z		hotel	
6551647585	40.9537498	20.8288119			information	
6553424133	41.4158469	22.2286905	Verdisso		hotel	
6553709185	42.0079713	21.3729972			apartment	
6563646385	41.9926032	21.4297412			apartment	
6563726510	41.3747079	20.7630424	Mirče Acev Bataljon	monument		
6563922676	42.2626122	21.9586835	Kokino		information	
6581574790	41.1167879	20.7968031	Center hostel		apartment	
6588760388	41.1148214	20.7996670	Old Town Hostel		hostel	
6602681335	42.0003947	21.4323317			artwork	
6612242786	41.1148373	20.7996627			hostel	
6629722486	42.0095905	21.3526682			apartment	
6629722488	41.9981535	21.3857473			apartment	
6629722489	41.9983281	21.3857441			apartment	
6629722585	41.9940387	21.4094681			apartment	
6629722586	41.9880444	21.4266469			apartment	
6629722685	41.9868914	21.4338151			apartment	
6629722785	42.0073915	21.5004623			apartment	
6634822460	41.9995956	21.4255928			apartment	
6634822461	41.9489035	21.4227485			apartment	
6634822462	41.9785047	21.4290358			apartment	
6634822985	42.0014155	21.4177067			apartment	
6634822986	41.9786496	21.4289157			apartment	
6634823085	42.0084872	21.3467230			apartment	
6634823086	41.9512854	21.4224468			apartment	
6634823185	41.9928295	21.4160892			apartment	
6634823186	41.9896905	21.4060476			apartment	
6635593327	41.8825619	22.5045771	Central Hotel		hotel	
6643160007	41.1103782	20.8080677	Breeze Dream Apartment		guest_house	
6643181133	41.1099389	20.8079597	Breeze Dream Apartment		guest_house	
6683575885	41.1147199	20.7996068			hostel	
6700534085	41.6949995	20.7783311			picnic_site	
6702591586	41.0605388	21.0660784			picnic_site	
6702715833	41.1091980	20.8097851	KARIA Apartments		guest_house	
6703515685	41.6316073	20.5664118			picnic_site	
6711993190	41.1218586	20.7943777	Hotel Flamengo		hotel	
6714921738	41.1657031	22.2462816			viewpoint	
6716029188	41.7169825	21.7820478	International Palace		hotel	
6716407485	41.9961036	21.4253140			apartment	
6716407585	41.9962404	21.4253561			apartment	
6721849647	41.6750688	21.3068469			information	
6727567686	41.9884834	21.4117996			apartment	
6727567687	41.9822947	21.4251749			apartment	
6751143560	41.1103782	20.8043821			apartment	
6753287085	40.9810657	20.9179668			camp_site	
6754217649	41.1191737	20.8139040	House Kostoski		apartment	
6767174185	41.9945629	21.4365109	Holiday Inn		hotel	
6775567585	41.9856226	21.4185703	Villa Alexander		hotel	
6779300685	41.1063832	20.8158783			information	
6779300686	41.0932780	20.8347679			viewpoint	
6781572391	41.1174368	20.8014938	Sky Corner		hotel	
6781576802	41.1146413	20.7912802		city_gate		
6795849101	41.6126830	20.6499195			viewpoint	
6796436089	42.0017259	21.4362359			hotel	
6812666692	42.0010327	21.4366814	RM		hotel	
6814231698	41.9996627	21.4375911	De koka		hotel	
6814246725	42.0005123	21.4376213			information	
6820746023	41.9559277	21.4824636			apartment	
6820746024	41.9866515	21.4337660	Joan		apartment	
6820746336	42.0044591	21.4606095			apartment	
6820746337	42.0018910	21.4193351			apartment	
6820746339	41.9741716	21.4752119			apartment	
6820746344	42.0042480	21.3547828			apartment	
6820746349	41.9866191	21.4336806			apartment	
6820746490	41.9832597	21.4237488			apartment	
6820746900	41.9839503	21.4201911			apartment	
6820746901	41.9656800	21.3035316			apartment	
6820747460	42.0314126	21.4426171			apartment	
6820747469	42.0021828	21.3879342			apartment	
6820747471	42.0050700	21.3547776			apartment	
6820747473	41.9837331	21.4190588			apartment	
6820747474	41.9837427	21.4192607			apartment	
6820747476	41.9779655	21.3716245			apartment	
6820747478	41.9961476	21.4262043			apartment	
6821158685	41.9973603	21.4344666	Stone Bridge		hotel	
6821158690	41.9998152	21.4377681	Hostel		hostel	
6821158694	41.9943288	21.4307922	2 musicians and one dancing man	memorial		
6828344527	41.1093960	20.8113131	Art B&B		guest_house	
6828394324	41.9506800	21.3049500			viewpoint	
6830542195	41.4825539	20.8970194			hotel	
6830542198	41.1225265	20.8130052			hostel	
6830542290	41.7863558	20.8736743	Imperial		hotel	
6830542294	41.1278422	20.8029354	Vila Lovec Ohrid		hotel	
6831632787	41.1109682	20.8069062	Bula matej		hostel	
6831632795	41.1131079	20.8121636	Teodora		apartment	
6831648788	41.1154855	20.8128070	Arena		hostel	
6831648798	41.1114221	20.8072371	Relax		apartment	
6831648805	41.1121557	20.7970197			hostel	
6831648886	41.1122995	20.7984298	Villa cun		hotel	
6833100685	41.1116433	20.8063720	Laguna		apartment	
6833100987	41.1144885	20.7948983	St. Dimitrij		apartment	
6833101085	41.1142862	20.7998194	Central Palace Villa		apartment	
6833101185	41.1120953	20.7956940	Коста Абраш	memorial		
6833103286	41.1222239	20.8091091	Village		hotel	
6833104285	41.1148560	20.8065821	Boulevard		apartment	
6834463389	41.1138959	20.8119872			apartment	
6834463390	41.1070035	20.8095464	Venco		apartment	
6834500688	41.1074220	20.8095668	Diplomat		hotel	
6836372300	41.9980253	21.4401485			artwork	
6836372425	41.9921956	21.4373551			artwork	
6836372494	41.9921852	21.4373454			artwork	
6837039497	41.1164240	20.8097533			apartment	
6837039795	41.1124032	20.8071328	Henry Dunant	memorial		
6837039888	41.1082650	20.8064014	Villa maki		apartment	
6837039889	41.1174659	20.7951740	Sara Ga		apartment	
6837039905	41.1084650	20.8113417	Vila Niko		hotel	
6837102985	41.1068156	20.8096732			apartment	
6852347186	42.0012558	21.4203426			apartment	
6852347187	42.0020377	21.3928149			apartment	
6852347188	41.9949284	21.4443993			apartment	
6852355585	42.0011962	21.4201727			apartment	
6852355586	42.0091682	21.3561144			apartment	
6852355685	42.0020259	21.3930204			apartment	
6852356185	42.0005106	21.3851602			apartment	
6852356186	41.9830395	21.4337705			apartment	
6852356285	41.9916311	21.4010607			apartment	
6852356385	41.9818245	21.4555680			apartment	
6852356386	41.9805759	21.4368512			apartment	
6856710546	41.9901060	21.4198904			apartment	
6867136685	41.0683367	20.8017031	Laki spa hotel		hotel	
6867737585	41.1250537	20.7712139	Green Space Hotel		hotel	
6868160885	41.9847998	21.4390810			apartment	
6868160985	41.9974632	21.4243916			apartment	
6868160986	42.0091198	21.3370509			apartment	
6868161185	41.9968731	21.4236369			apartment	
6868161285	41.9967495	21.4237051			apartment	
6868161385	41.9933469	21.3920190			apartment	
6868161386	41.9794132	21.4373939			apartment	
6888000985	41.9901859	21.4365173			hostel	
6900758215	41.1105053	20.8047435	Tomic		chalet	
6901630767	41.2754595	21.3684104	Љубе Грујоски	monument		
6906971759	41.6336470	22.4571824	PANORAMA		hotel	
6928597500	42.0992419	21.9628186		archaeological_site		
6938299786	41.9827143	21.4188494			apartment	
6938299787	41.9825307	21.4189265			apartment	
6938299788	41.9802813	21.4325813			apartment	
6938299985	41.9762774	21.4680789			apartment	
6938299986	41.9825320	21.4191876			apartment	
6938299987	41.9983300	21.4499448			apartment	
6938299988	42.0078411	21.3432553			apartment	
6938300085	41.9972650	21.4261918			apartment	
6952717285	41.9810576	21.4377251			apartment	
6959482985	41.9529924	21.2980962	Изложбен центар		attraction	
6959508885	41.9507352	21.2974019			viewpoint	
6960078585	41.9511909	21.2993173			information	
6982115385	41.0004079	20.8184778			information	
6987611917	41.9962134	21.4291373			museum	
6993445185	41.0327147	21.3356860	Дрво на животот		artwork	
6993445186	41.0334398	21.3356797	Естреја Овадија-Мара		artwork	
7003217085	41.9812374	21.4282377			apartment	
7003217086	42.0049133	21.3413735			apartment	
7003217185	42.0049084	21.3415288			apartment	
7003217186	41.9975504	21.3876129			apartment	
7003217285	41.9932118	21.4461318			apartment	
7020728088	42.0001279	21.3963282			apartment	
7023289786	42.0002784	21.3979488			apartment	
7023309885	42.0029718	21.3697144			apartment	
7030465685	41.1103070	20.8137429			apartment	
7034400285	41.9927005	21.3190650	berlin		hostel	
7040950185	42.0057678	21.3586761			apartment	
7057315085	41.2407209	20.5816641	Старча		viewpoint	
7058905587	42.0078524	20.9793686	Dare promet Helios		apartment	
7058905588	42.0058770	20.9692186	Aka Boja Helios		apartment	
7058905589	41.7943328	20.9051255	Afomaz Helios		apartment	
7058905590	41.5187319	20.9626067	Ismail Aga Helios		apartment	
7058905591	41.5192800	20.9595630	amir imperijal Helios		apartment	
7058905592	41.1232873	20.8128669	Fero metal Helios		apartment	
7058905785	42.0117514	20.9698559	Standox 2000 Helios		apartment	
7058905786	41.8010487	20.9062626	Ako Gradba Helios		apartment	
7058905787	41.1262920	20.8056627	Karmen Helios		apartment	
7058905788	41.1133302	20.8098928	mravka helios		apartment	
7058905790	41.0157263	21.3475881	Eri corporation Bitola		apartment	
7073808288	42.0028376	21.3762919			apartment	
7073808289	42.0027980	21.3765720			apartment	
7073808290	41.9806092	21.4924907			apartment	
7073808291	41.9807443	21.4935333			apartment	
7073808292	42.0022982	21.4107641			apartment	
7073808293	41.9641899	21.4492337			apartment	
7073808294	41.9824558	21.4304252			apartment	
7073808295	41.9987327	21.3707141			apartment	
7073808296	41.9978599	21.4214826			apartment	
7073808297	41.9980731	21.4213643			apartment	
7073862286	42.0045613	21.3514993			apartment	
7073862289	42.0027539	21.3767912			apartment	
7073862290	42.0029574	21.3760121			apartment	
7076317988	41.9842252	21.4212746			apartment	
7082788586	41.1155089	20.7917525			viewpoint	
7084531285	41.9914244	21.4248673	per kurriz		apartment	
7085794485	41.9568377	21.5811404	Majami Dooel		apartment	
7086425885	42.0101572	20.9617237	tepisoni		apartment	
7091020585	41.9838255	21.4226298			apartment	
7093473749	41.1128514	20.7940292	Villa Varosh		hotel	
7102244287	41.9989569	21.3865879	Galerija RA		museum	
7110462226	42.0089733	22.2254491			information	
7110462227	42.0055024	22.2246793			information	
7110462228	42.0074287	22.2265300			viewpoint	
7121648910	41.1870080	22.7211587	Туристичко информативен центар		information	
7124138432	41.1857198	22.7227512	Споменик на Дојрана	monument		
7124138466	41.1825947	22.7233826	Чешма Света Петка	monument		
7124928385	41.2185464	20.6560579			hotel	
7133229598	41.9928201	21.4302460	Skopje Deluxe Apartments		apartments	
7141342790	41.9843331	21.4220502			apartment	
7141342791	41.9783250	21.4704960			apartment	
7141342792	41.9783831	21.4703976			apartment	
7141342793	41.9782373	21.4706244			apartment	
7141342794	41.9992035	21.4126316			apartment	
7141342795	41.9552599	21.4862916			apartment	
7141342796	41.9857374	21.4516164			apartment	
7141342797	41.9810139	21.4396427			apartment	
7141343390	41.9844218	21.4214217			apartment	
7141343391	41.9820902	21.4570280			apartment	
7141343392	42.0062277	21.3656623			apartment	
7141343393	41.9771012	21.4328589			apartment	
7141343394	41.9911216	21.4187188			apartment	
7141343395	41.9793183	21.4683715			apartment	
7141343396	41.9990808	21.4126168			apartment	
7141343397	41.9864008	21.4347415			apartment	
7141343398	41.9864889	21.4346704			apartment	
7141361585	41.9984222	21.4229395			apartment	
7141361586	41.9863018	21.4347965			apartment	
7141361685	41.9986477	21.4193564			apartment	
7141361686	41.9991928	21.4126291			apartment	
7212738087	42.0204991	21.3587645			apartment	
7212744186	41.9764441	21.4451641			apartment	
7212744187	42.0040956	21.3678584			apartment	
7212744188	41.9789538	21.4761869			apartment	
7212744189	41.9970192	21.4264587			apartment	
7212744190	42.0045368	21.3757146			apartment	
7212744191	41.9967234	21.3872622			apartment	
7212744192	41.9955039	21.4282242			apartment	
7212744193	41.9966501	21.4644638			apartment	
7212744194	42.0018114	21.4145964			apartment	
7212744195	41.9986155	21.4065406			apartment	
7212745485	41.9781401	21.4717031			apartment	
7212745486	42.0026592	21.3940549			apartment	
7212745487	41.9764111	21.4361831			apartment	
7212745489	41.9868110	21.4128568			apartment	
7212745490	41.9836159	21.4377197			apartment	
7212745491	42.0044944	21.4619861	Трифун Хаџи Јанев		apartment	
7212745585	41.9781359	21.4451147			apartment	
7237270885	42.0021157	21.4144281			apartment	
7276861991	41.9946727	21.3970912			apartment	
7276861992	41.9993865	21.4171912			apartment	
7276861993	41.9993372	21.4172532			apartment	
7276861994	41.9992518	21.4171889			apartment	
7276861995	42.0060533	21.3620795			apartment	
7276861996	42.0055945	21.3622662			apartment	
7276891185	41.9949519	21.3782539			apartment	
7276891186	41.9914388	21.4328578			apartment	
7280636086	41.9909770	21.4318698			apartment	
7280665885	41.9840574	21.4406748			apartment	
7291416985	42.2303176	21.6734311			guest_house	
7291417085	42.2301647	21.6733870	shtêpi		apartment	
7291417285	42.2302191	21.6733588	zaim		apartment	
7291417385	42.2302293	21.6734071			apartment	
7291417485	42.2302007	21.6734734			apartment	
7306034485	41.9834083	21.4305308			apartment	
7306034785	42.0133731	21.3933761			apartment	
7306034885	42.0139008	21.3929589			apartment	
7306034886	41.9989249	21.4187221			apartment	
7306259885	42.0109329	20.9732695			apartment	
7359478985	41.9836740	21.4283651			apartment	
7359479185	42.0075830	21.3776586			apartment	
7380363987	42.0118568	21.3757986			apartment	
7380405885	41.9920576	21.4038194			apartment	
7442999187	41.9899596	21.4331421			apartment	
7442999188	41.9907180	21.4335896			apartment	
7443015886	41.9904703	21.4329784			apartment	
7464108785	41.1771785	20.6730186			apartment	
7473901313	41.1850048	20.7762352	AXX110 / RA-42390	memorial		
7473959214	41.9779001	21.6157628	PMK301 / PH-KXL	memorial		
7475537800	41.3724643	21.5605466	Дабнички масакр	memorial		
7504362426	41.2064953	21.6536957	Толе Паша	monument		
7508523395	42.0224160	21.5476216	Ацо Ангеловски	memorial		
7508523396	42.0225556	21.5480468	Кирил Петрушевски	memorial		
7508523397	42.0227044	21.5486015	Ерол Готак	memorial		
7508938086	41.9791271	21.4702172	20		apartment	
7526936286	42.0076519	21.3565083			apartment	
7526964885	41.9735596	21.4731248			apartment	
7556946785	42.0025725	21.3620267	Mice kozar 37		apartment	
7564103281	41.9764851	21.1660504	Нане Наумоски	memorial		
7564103282	41.9778470	21.1773385	Сашо Китаноски	memorial		
7564103283	41.9775300	21.1679024	Бранко Секулоски	memorial		
7564125585	41.9781971	21.1745241	Горан Миноски	memorial		
7564125586	41.9778930	21.1713626	Марко Деспотоски	memorial		
7564125587	41.9767167	21.1675604	Ердован Шабаноски	memorial		
7564125588	41.9772958	21.1694976	Љубе Грујоски	memorial		
7564125589	41.9770406	21.1717935	Дарко Велјаноски	memorial		
7564125590	41.9767893	21.1747438	Веби Рушитоски	memorial		
7564125591	41.9770420	21.1770879	Пеце Секулоски	memorial		
7567420789	41.4417498	22.6379903	golf kurcenje		apartment	
7567423686	41.4380184	22.6451676			apartment	
7570159372	41.0447121	21.2143499	Голема Ливада		picnic_site	
7623493347	41.3575814	21.6256855	Карпалак	memorial		
7626158238	41.4014262	22.0284286	Масакр во Ваташа	memorial		
7626874879	41.3428704	21.5583071	Пере Тошев	tomb		
7668777840	41.2504567	21.2277167		monument		
7671189985	42.0062511	21.4429897			apartment	
7677166388	42.0077019	21.3703494	Bulevar Hotel		hotel	
7733998473	41.0329016	20.8076745	Елешец		attraction	
7741217086	41.9970099	21.4285985			apartment	
7769292645	41.9972086	21.4333292		memorial		
7771077503	41.4436592	20.8721449	Duko Tasev	memorial		
7776507496	41.5165711	20.9761313	Поглед кон Кичево		viewpoint	
7776507530	41.5164980	20.9762970			picnic_site	
7777414987	41.1075832	20.8123171			apartment	
7780203819	41.5166540	20.9762007	Мала Корија		attraction	
7796229745	41.4831122	20.9229426	Гоце Делчев	monument		
7796229746	41.4835750	20.9222623	Христо Узунов	monument		
7817723542	41.2693524	21.1933224		memorial		
7817956981	41.1121139	20.7976493		city_gate		
7817956982	41.1150206	20.7949057	Горна Порта	city_gate	attraction	
7826733791	41.4528994	20.9658462	Битката на Ѓурѓејца	battlefield		
7833094677	41.8646892	21.9420620	Споменик Св. Никола	monument		
7833095397	41.8644645	21.9410121	Споменик „Лазар Колишевски“	monument		
7836134125	41.8627557	21.9386585	Св. Илија	memorial		
7841052189	41.0968766	20.8127023	Villa Nikola Ohrid		motel	
7856557185	41.9503909	21.2921987			viewpoint	
7888296138	41.8839566	21.2046888			viewpoint	
7934403921	41.6071588	20.6524702			information	
7935589502	41.0102064	21.2195227	Crveni Steni (Red Rocks)		viewpoint	
7947878810	41.9156602	22.4127780	Споменик на Никола Карев	monument		
8004416436	41.3360133	21.5554027	Кире Гаврилоски-Јане		artwork	
8004416437	41.3356523	21.5545370	Круме Волнароски-Коља		artwork	
8004416438	41.3358036	21.5548999	Народен херој Мирче Ацев-Стојче		artwork	
8004416439	41.3357217	21.5547035	Рампо Левков-Левков		artwork	
8004416440	41.3358954	21.5551200	Борка Талески-Модерното		artwork	
8004416441	41.3356849	21.5546151	Лазо Колевски-Лавски		artwork	
8004416442	41.3357630	21.5548025	Борка Велески-Горанов		artwork	
8004416443	41.3358485	21.5550074	Народен херој Кузман Јосифоски-Питу		artwork	
8004416444	41.3359385	21.5552234	Јордан Чопела-Орде		artwork	
8004416445	41.3359728	21.5553055	Илија Игески-Цветан		artwork	
8016032987	42.1202291	21.7180762			picnic_site	
8043782602	41.3463450	21.5543245	Атлас		hotel	
8048135011	41.3464944	21.5629735	Кире Гаврилоски-Јане / Круме Волнароски-Коља	memorial		
8062824698	42.0047389	21.4662889			apartment	
8063563409	41.3421058	21.5572532	Александар Македонски	memorial		
8069229451	41.3677912	21.2497380	Биста на Манчу Матак		artwork	
8071427969	41.3436474	21.5479950			artwork	
8109416103	41.1222715	20.7740558	Далјан		hotel	
8109436050	41.0746758	20.8027351	Хотел Силекс		hotel	
8109460807	41.0754796	20.8028050	Хотел Бетон		hotel	
8109471188	41.1123019	20.7981220	Вила Коста Охрид		hotel	
8109473750	41.0846970	20.7972458	Хотел Инекс Горица		hotel	
8109477957	41.1471777	20.7599981	Коцарев		hotel	
8109491319	41.1122203	20.7980025	Хотел Алекандрија		hotel	
8111899817	42.0047523	21.4663964			apartment	
8148917180	40.9507516	21.5623260		monument		
8176930570	41.3675691	21.6538376		monument		
8193704891	41.3761727	21.2464617	Мирослав Јоксимовиќ	memorial		
8231078219	41.7726192	22.1806731			apartment	
8245486495	41.3747282	21.2375283		memorial		
8279921462	41.3653786	21.2488407	Кица Петрески	monument		
8301080099	41.3563252	21.7710681		monument		
8301089939	41.1341401	20.8303506	Ograda		picnic_site	
8355000320	41.3597742	21.5348671	ТИТО		artwork	
8355883554	41.3418209	21.5556407			artwork	
8358854928	41.1830133	21.8251757		memorial		
8393942717	41.9397621	21.5193379	Mesut		guest_house	
8402562316	41.8668125	21.6650899	VAM-304	monument		
8402601134	41.4498577	22.6491133	МАР-7712	monument		
8412381211	41.3660450	20.6489384	1. Бригада	memorial		
8433354043	41.9998632	21.4292436	Ослободителите на Скопје	monument		
8463462957	41.3736045	21.5018088		wayside_cross		
8463466227	41.3476525	21.5594109	Јоска Јорданоски - Сандански		artwork	
8464321299	42.0045279	21.4182143	Дане Крапчев		artwork	
8484052150	41.3702007	21.6788001		memorial		
8507800396	42.0038675	21.4135021	Христијан Тодоровски Карпош		artwork	
8534237588	41.3435127	21.5549177	08.12.1941	memorial		
8540573533	41.0221088	21.3313534		memorial		
8611709617	41.1645184	20.7391537			camp_site	
8641682658	41.2551396	22.0327107		monument		
8644628525	41.3851036	21.5917862			artwork	
8644628526	41.3849458	21.5916531			artwork	
8677386085	42.0673767	20.9185104	Вејце	monument		
8685631871	42.0346800	22.3544954		memorial		
8687409752	41.7223776	20.7349061	Villa Vrben		guest_house	
8716034771	41.6696868	21.0551795	Dobra voda		picnic_site	
8724629997	41.6942816	20.7757286			information	
8734384518	41.3175299	22.5856226		memorial		
8778778135	42.1215350	21.7435248	Kumanovo Spa		hotel	
8780754325	41.3450920	21.5643393	Киро Бајрамоски		artwork	
8832193233	42.0571313	21.7592856			viewpoint	
8832202292	42.0441926	21.7617260			information	
8832202294	42.0463722	21.7636495			information	
8832202295	42.0524751	21.7610271			information	
8832202296	42.0541286	21.7619982			information	
8832202301	42.0571351	21.7592796			information	
8832202303	42.0568046	21.7586983			viewpoint	
8839214620	42.2413967	21.6267691			camp_site	
8842731817	41.9001614	21.6127851			attraction	
8846037529	42.0537619	20.8276771	Afrim Guest House		guest_house	
8849167117	42.0371952	21.4505652	Резиденција Чапов		apartment	
8860036513	41.2071118	22.6193672			picnic_site	
8874303117	41.0396293	21.2022144			picnic_site	
8874386617	41.0368646	21.1909491			picnic_site	
8880547039	41.9998618	21.4485415	Генерал Михаило Апостолски	monument		
8883349543	41.9988251	21.4506665	Генерал Михајло Апостолски	memorial		
8883349544	41.9960184	21.4412009	Krste Petkov Misirkov	monument		
8883349545	41.9960802	21.4408764	Blaže Koneski	monument		
8889984417	41.3952474	21.5411718			picnic_site	
8890096518	41.3619453	21.5398171			viewpoint	
8890097018	41.3624381	21.5393822			picnic_site	
8895233717	41.6820174	21.4289491			picnic_site	
8895383817	41.6521567	21.4415179			picnic_site	
8901338318	41.6560282	21.0216359	Sultana	memorial		
8901338319	41.7192252	20.8817320	Xhemë Hasa	memorial		
8901349094	41.5964956	20.9510739	Albanian Mother	memorial		
8904855465	41.0417783	21.2251090	Мала Ливада		picnic_site	
8914478017	41.3961543	22.6078358		memorial		
8914478317	41.3183647	22.5609249		memorial		
8930821617	41.9856515	21.4204201			apartment	
8933453618	41.9834697	21.4208768	Панорама резиденс		apartment	
8937624220	40.9674099	20.8148619			picnic_site	
8937624322	40.9652681	20.8113692			picnic_site	
8942198717	41.7094835	20.7320969			viewpoint	
8942219617	41.6751668	20.7755118	Vertical Hostel - Mavrovo		hostel	
8943523817	41.5005929	20.4847269			picnic_site	
8944545329	41.0108476	21.3208996	Св. Георгиј	wayside_shrine		
8946749117	41.6942665	20.7258984			viewpoint	
8951219184	41.1119818	20.7993330	Фаќач на чесниот крст	monument		
9006404817	41.0269864	20.8058446			attraction	
9026624343	41.9945304	21.4326511	Павел Шатев	monument		
9029306390	42.0782623	22.1812120	Grofchanski most		attraction	
9029328115	42.0786461	22.1818424	Carsijski most		attraction	
9029372362	42.0793443	22.1825001	Jokshirski most		attraction	
9042274365	41.1146059	20.7938056	Антички театар		attraction	
9077950817	41.9942061	21.4330139	Македонски бранители		artwork	
9078062172	41.9940194	21.4338450	Тарас Шевченко		artwork	
9078062188	41.9940981	21.4337313	Славко Јаневски		artwork	
9078062189	41.9937260	21.4332709	Невена Георгиева-Дуња	memorial		
9078062190	41.9939364	21.4330930	Петар Богданов		artwork	
9078062191	41.9940383	21.4330051	Кузман Јосифоски-Питу		artwork	
9078062192	41.9940199	21.4332951	Татковина - Копнеж за прогонатите		artwork	
9078207072	41.9933258	21.4335226	Основачите на Македонската револуционерна организација		artwork	
9078207073	41.9931516	21.4336429	Првото заседание на АСНОМ		artwork	
9079063679	41.9936316	21.4340468	Споменик на жената борец		artwork	
9080920713	42.0640097	21.0288552	Ѓоко Лазаревски	monument		
